# x_m,y_m,w_tr_right_m,w_tr_left_m
23.1638,9.1913,0.1652,0.1652
23.1862,9.1687,0.1665,0.1665
23.2087,9.1463,0.1658,0.1658
23.2312,9.1237,0.1647,0.1647
23.2538,9.1013,0.1644,0.1644
23.2762,9.0900,0.1671,0.1671
23.2987,9.0787,0.1671,0.1671
23.3212,9.0563,0.1672,0.1672
23.3438,9.0337,0.1671,0.1671
23.3550,9.0113,0.1671,0.1671
23.3663,8.9887,0.1644,0.1644
23.3887,8.9663,0.1644,0.1644
23.4112,8.9437,0.1647,0.1647
23.4337,8.9212,0.1658,0.1658
23.4450,8.8987,0.1644,0.1644
23.4675,8.8762,0.1666,0.1666
23.4900,8.8537,0.1647,0.1647
23.5012,8.8312,0.1654,0.1654
23.5125,8.8087,0.1665,0.1665
23.5237,8.7862,0.1666,0.1666
23.5350,8.7637,0.1661,0.1661
23.5463,8.7412,0.1661,0.1661
23.5575,8.7188,0.1660,0.1660
23.5687,8.6962,0.1650,0.1650
23.5800,8.6738,0.1645,0.1645
23.5912,8.6512,0.1628,0.1628
23.5912,8.6288,0.1649,0.1649
23.5912,8.6062,0.1647,0.1647
23.6025,8.5838,0.1664,0.1664
23.6137,8.5612,0.1661,0.1661
23.6250,8.5388,0.1647,0.1647
23.6250,8.5162,0.1664,0.1664
23.6250,8.4938,0.1647,0.1647
23.6363,8.4712,0.1671,0.1671
23.6475,8.4488,0.1650,0.1650
23.6475,8.4262,0.1652,0.1652
23.6475,8.4038,0.1657,0.1657
23.6475,8.3812,0.1665,0.1665
23.6587,8.3588,0.1640,0.1640
23.6587,8.3362,0.1656,0.1656
23.6587,8.3137,0.1664,0.1664
23.6700,8.2912,0.1660,0.1660
23.6700,8.2687,0.1671,0.1671
23.6812,8.2462,0.1679,0.1679
23.6812,8.2237,0.1691,0.1691
23.6925,8.2012,0.1661,0.1661
23.6925,8.1787,0.1671,0.1671
23.7037,8.1562,0.1647,0.1647
23.7037,8.1337,0.1664,0.1664
23.7037,8.1113,0.1671,0.1671
23.7150,8.0887,0.1672,0.1672
23.7150,8.0663,0.1691,0.1691
23.7150,8.0437,0.1688,0.1688
23.7150,8.0213,0.1684,0.1684
23.7263,7.9987,0.1684,0.1684
23.7375,7.9762,0.1664,0.1664
23.7375,7.9537,0.1685,0.1685
23.7487,7.9312,0.1672,0.1672
23.7487,7.9087,0.1687,0.1687
23.7487,7.8862,0.1677,0.1677
23.7600,7.8637,0.1652,0.1652
23.7600,7.8412,0.1657,0.1657
23.7600,7.8187,0.1665,0.1665
23.7712,7.7962,0.1640,0.1640
23.7712,7.7737,0.1656,0.1656
23.7712,7.7512,0.1647,0.1647
23.7825,7.7287,0.1660,0.1660
23.7825,7.7062,0.1661,0.1661
23.7937,7.6837,0.1679,0.1679
23.7937,7.6612,0.1687,0.1687
23.7937,7.6387,0.1687,0.1687
23.8050,7.6162,0.1654,0.1654
23.8050,7.5938,0.1661,0.1661
23.8050,7.5713,0.1660,0.1660
23.8163,7.5488,0.1647,0.1647
23.8163,7.5263,0.1656,0.1656
23.8163,7.5038,0.1640,0.1640
23.8275,7.4812,0.1665,0.1665
23.8387,7.4587,0.1650,0.1650
23.8387,7.4362,0.1650,0.1650
23.8387,7.4137,0.1650,0.1650
23.8387,7.3912,0.1654,0.1654
23.8387,7.3687,0.1661,0.1661
23.8387,7.3462,0.1671,0.1671
23.8500,7.3237,0.1647,0.1647
23.8500,7.3012,0.1664,0.1664
23.8500,7.2787,0.1656,0.1656
23.8612,7.2562,0.1672,0.1672
23.8725,7.2337,0.1650,0.1650
23.8725,7.2112,0.1654,0.1654
23.8725,7.1887,0.1661,0.1661
23.8725,7.1662,0.1671,0.1671
23.8837,7.1437,0.1647,0.1647
23.8837,7.1212,0.1664,0.1664
23.8837,7.0987,0.1664,0.1664
23.8950,7.0762,0.1672,0.1672
23.9062,7.0537,0.1664,0.1664
23.9062,7.0312,0.1688,0.1688
23.9175,7.0088,0.1654,0.1654
23.9175,6.9863,0.1661,0.1661
23.9175,6.9638,0.1660,0.1660
23.9288,6.9413,0.1647,0.1647
23.9288,6.9188,0.1656,0.1656
23.9288,6.8962,0.1640,0.1640
23.9400,6.8737,0.1665,0.1665
23.9512,6.8512,0.1650,0.1650
23.9512,6.8287,0.1654,0.1654
23.9512,6.8062,0.1661,0.1661
23.9512,6.7837,0.1671,0.1671
23.9625,6.7612,0.1647,0.1647
23.9625,6.7387,0.1664,0.1664
23.9625,6.7162,0.1664,0.1664
23.9737,6.6937,0.1672,0.1672
23.9850,6.6712,0.1650,0.1650
23.9850,6.6487,0.1650,0.1650
23.9850,6.6262,0.1654,0.1654
23.9850,6.6037,0.1661,0.1661
23.9850,6.5812,0.1671,0.1671
23.9962,6.5587,0.1647,0.1647
23.9962,6.5362,0.1664,0.1664
23.9962,6.5137,0.1674,0.1674
24.0075,6.4912,0.1672,0.1672
24.0075,6.4688,0.1677,0.1677
24.0188,6.4463,0.1685,0.1685
24.0188,6.4238,0.1689,0.1689
24.0300,6.4013,0.1657,0.1657
24.0300,6.3788,0.1665,0.1665
24.0412,6.3563,0.1640,0.1640
24.0412,6.3337,0.1656,0.1656
24.0412,6.3112,0.1656,0.1656
24.0525,6.2887,0.1660,0.1660
24.0525,6.2662,0.1665,0.1665
24.0637,6.2437,0.1650,0.1650
24.0637,6.2212,0.1654,0.1654
24.0637,6.1987,0.1661,0.1661
24.0637,6.1762,0.1671,0.1671
24.0750,6.1537,0.1647,0.1647
24.0750,6.1312,0.1664,0.1664
24.0750,6.1087,0.1664,0.1664
24.0862,6.0862,0.1672,0.1672
24.0975,6.0637,0.1661,0.1661
24.0975,6.0412,0.1671,0.1671
24.0975,6.0187,0.1684,0.1684
24.0975,5.9962,0.1688,0.1688
24.1088,5.9737,0.1671,0.1671
24.1200,5.9512,0.1647,0.1647
24.1200,5.9287,0.1664,0.1664
24.1200,5.9062,0.1684,0.1684
24.1312,5.8838,0.1672,0.1672
24.1312,5.8613,0.1684,0.1684
24.1425,5.8388,0.1650,0.1650
24.1425,5.8163,0.1652,0.1652
24.1425,5.7938,0.1657,0.1657
24.1537,5.7713,0.1628,0.1628
24.1537,5.7487,0.1640,0.1640
24.1537,5.7262,0.1640,0.1640
24.1650,5.7037,0.1638,0.1638
24.1650,5.6812,0.1657,0.1657
24.1650,5.6587,0.1652,0.1652
24.1762,5.6362,0.1652,0.1652
24.1762,5.6137,0.1657,0.1657
24.1762,5.5912,0.1665,0.1665
24.1875,5.5687,0.1640,0.1640
24.1875,5.5462,0.1656,0.1656
24.1875,5.5237,0.1647,0.1647
24.1988,5.5012,0.1660,0.1660
24.1988,5.4787,0.1661,0.1661
24.2100,5.4562,0.1679,0.1679
24.2100,5.4337,0.1687,0.1687
24.2100,5.4112,0.1687,0.1687
24.2100,5.3887,0.1687,0.1687
24.2100,5.3662,0.1687,0.1687
24.2100,5.3438,0.1687,0.1687
24.2100,5.3213,0.1687,0.1687
24.2100,5.2988,0.1687,0.1687
24.2100,5.2763,0.1687,0.1687
24.2100,5.2538,0.1687,0.1687
24.2100,5.2313,0.1687,0.1687
24.2212,5.2088,0.1677,0.1677
24.2212,5.1863,0.1692,0.1692
24.2212,5.1637,0.1692,0.1692
24.2212,5.1412,0.1677,0.1677
24.2100,5.1187,0.1688,0.1688
24.2100,5.0962,0.1691,0.1691
24.2100,5.0737,0.1689,0.1689
24.2100,5.0512,0.1687,0.1687
24.2100,5.0287,0.1687,0.1687
24.1988,5.0062,0.1701,0.1701
24.1988,4.9837,0.1685,0.1685
24.1875,4.9612,0.1696,0.1696
24.1762,4.9387,0.1699,0.1699
24.1762,4.9162,0.1671,0.1671
24.1650,4.8937,0.1645,0.1645
24.1537,4.8712,0.1623,0.1623
24.1312,4.8487,0.1635,0.1635
24.1200,4.8262,0.1622,0.1622
24.0975,4.8037,0.1647,0.1647
24.0862,4.7812,0.1644,0.1644
24.0637,4.7588,0.1644,0.1644
24.0412,4.7363,0.1628,0.1628
24.0300,4.7138,0.1647,0.1647
24.0075,4.6913,0.1644,0.1644
23.9850,4.6688,0.1647,0.1647
23.9625,4.6463,0.1647,0.1647
23.9512,4.6238,0.1671,0.1671
23.9288,4.6012,0.1671,0.1671
23.9175,4.5787,0.1671,0.1671
23.8950,4.5562,0.1671,0.1671
23.8837,4.5337,0.1644,0.1644
23.8612,4.5112,0.1645,0.1645
23.8387,4.4887,0.1652,0.1652
23.8275,4.4662,0.1635,0.1635
23.8050,4.4437,0.1654,0.1654
23.7937,4.4212,0.1647,0.1647
23.7825,4.3987,0.1644,0.1644
23.7712,4.3762,0.1645,0.1645
23.7600,4.3537,0.1650,0.1650
23.7487,4.3312,0.1660,0.1660
23.7375,4.3087,0.1661,0.1661
23.7375,4.2862,0.1656,0.1656
23.7375,4.2637,0.1640,0.1640
23.7263,4.2412,0.1665,0.1665
23.7150,4.2188,0.1694,0.1694
23.7150,4.1963,0.1689,0.1689
23.7150,4.1738,0.1687,0.1687
23.7037,4.1513,0.1725,0.1725
23.7037,4.1288,0.1725,0.1725
23.7037,4.1063,0.1725,0.1725
23.7037,4.0838,0.1725,0.1725
23.7037,4.0613,0.1725,0.1725
23.7037,4.0388,0.1725,0.1725
23.7150,4.0162,0.1687,0.1687
23.7150,3.9937,0.1687,0.1687
23.7150,3.9712,0.1687,0.1687
23.7150,3.9487,0.1687,0.1687
23.7150,3.9263,0.1689,0.1689
23.7263,3.9038,0.1657,0.1657
23.7263,3.8812,0.1665,0.1665
23.7375,3.8587,0.1640,0.1640
23.7375,3.8362,0.1656,0.1656
23.7375,3.8137,0.1647,0.1647
23.7487,3.7912,0.1660,0.1660
23.7487,3.7687,0.1661,0.1661
23.7600,3.7462,0.1661,0.1661
23.7600,3.7237,0.1660,0.1660
23.7712,3.7012,0.1647,0.1647
23.7712,3.6787,0.1656,0.1656
23.7712,3.6562,0.1640,0.1640
23.7825,3.6338,0.1665,0.1665
23.7937,3.6113,0.1664,0.1664
23.7937,3.5887,0.1688,0.1688
23.7937,3.5662,0.1687,0.1687
23.7937,3.5437,0.1687,0.1687
23.7937,3.5212,0.1687,0.1687
23.8050,3.4987,0.1684,0.1684
23.8050,3.4762,0.1701,0.1701
23.8050,3.4537,0.1714,0.1714
23.8163,3.4312,0.1708,0.1708
23.8163,3.4087,0.1725,0.1725
23.8163,3.3862,0.1725,0.1725
23.8163,3.3638,0.1725,0.1725
23.8163,3.3413,0.1725,0.1725
23.8163,3.3188,0.1725,0.1725
23.8163,3.2962,0.1725,0.1725
23.8163,3.2737,0.1725,0.1725
23.8163,3.2512,0.1725,0.1725
23.8163,3.2287,0.1725,0.1725
23.8163,3.2062,0.1725,0.1725
23.8163,3.1837,0.1708,0.1708
23.8050,3.1612,0.1714,0.1714
23.8050,3.1387,0.1701,0.1701
23.8050,3.1162,0.1684,0.1684
23.7937,3.0938,0.1687,0.1687
23.7937,3.0713,0.1687,0.1687
23.7937,3.0488,0.1687,0.1687
23.7937,3.0263,0.1688,0.1688
23.7937,3.0037,0.1679,0.1679
23.7825,2.9812,0.1665,0.1665
23.7825,2.9587,0.1660,0.1660
23.7712,2.9362,0.1656,0.1656
23.7712,2.9137,0.1656,0.1656
23.7600,2.8912,0.1660,0.1660
23.7600,2.8687,0.1637,0.1637
23.7487,2.8462,0.1644,0.1644
23.7263,2.8237,0.1644,0.1644
23.7263,2.8013,0.1650,0.1650
23.7150,2.7788,0.1660,0.1660
23.7037,2.7563,0.1674,0.1674
23.7037,2.7337,0.1656,0.1656
23.6925,2.7112,0.1661,0.1661
23.6812,2.6887,0.1664,0.1664
23.6700,2.6662,0.1661,0.1661
23.6587,2.6437,0.1661,0.1661
23.6475,2.6212,0.1664,0.1664
23.6363,2.5987,0.1661,0.1661
23.6250,2.5762,0.1647,0.1647
23.6137,2.5537,0.1628,0.1628
23.6025,2.5312,0.1613,0.1613
23.5800,2.5088,0.1634,0.1634
23.5575,2.4863,0.1647,0.1647
23.5463,2.4638,0.1654,0.1654
23.5237,2.4412,0.1635,0.1635
23.5125,2.4187,0.1652,0.1652
23.5012,2.3962,0.1654,0.1654
23.4787,2.3737,0.1671,0.1671
23.4675,2.3512,0.1672,0.1672
23.4450,2.3287,0.1666,0.1666
23.4337,2.3062,0.1644,0.1644
23.4112,2.2837,0.1645,0.1645
23.3887,2.2612,0.1644,0.1644
23.3663,2.2388,0.1644,0.1644
23.3438,2.2163,0.1644,0.1644
23.3212,2.1938,0.1644,0.1644
23.2987,2.1713,0.1647,0.1647
23.2762,2.1487,0.1644,0.1644
23.2538,2.1375,0.1644,0.1644
23.2312,2.1150,0.1666,0.1666
23.2087,2.1037,0.1661,0.1661
23.1862,2.0812,0.1666,0.1666
23.1638,2.0700,0.1645,0.1645
23.1412,2.0587,0.1623,0.1623
23.1187,2.0362,0.1635,0.1635
23.0962,2.0137,0.1654,0.1654
23.0738,2.0025,0.1647,0.1647
23.0512,1.9912,0.1644,0.1644
23.0287,1.9800,0.1645,0.1645
23.0062,1.9688,0.1647,0.1647
22.9838,1.9575,0.1644,0.1644
22.9612,1.9350,0.1644,0.1644
22.9387,1.9237,0.1658,0.1658
22.9162,1.9125,0.1676,0.1676
22.8938,1.9012,0.1675,0.1675
22.8712,1.8900,0.1666,0.1666
22.8487,1.8787,0.1661,0.1661
22.8262,1.8675,0.1661,0.1661
22.8038,1.8562,0.1664,0.1664
22.7812,1.8450,0.1672,0.1672
22.7587,1.8337,0.1656,0.1656
22.7362,1.8337,0.1664,0.1664
22.7137,1.8337,0.1647,0.1647
22.6913,1.8225,0.1661,0.1661
22.6687,1.8113,0.1664,0.1664
22.6462,1.8000,0.1672,0.1672
22.6237,1.7887,0.1664,0.1664
22.6013,1.7887,0.1664,0.1664
22.5787,1.7775,0.1672,0.1672
22.5562,1.7775,0.1664,0.1664
22.5337,1.7662,0.1654,0.1654
22.5113,1.7662,0.1649,0.1649
22.4887,1.7662,0.1628,0.1628
22.4662,1.7550,0.1647,0.1647
22.4437,1.7550,0.1634,0.1634
22.4213,1.7550,0.1623,0.1623
22.3987,1.7437,0.1654,0.1654
22.3762,1.7437,0.1650,0.1650
22.3537,1.7437,0.1650,0.1650
22.3313,1.7437,0.1650,0.1650
22.3087,1.7437,0.1650,0.1650
22.2862,1.7325,0.1687,0.1687
22.2637,1.7325,0.1687,0.1687
22.2413,1.7325,0.1687,0.1687
22.2188,1.7212,0.1721,0.1721
22.1962,1.7212,0.1725,0.1725
22.1737,1.7212,0.1725,0.1725
22.1512,1.7212,0.1721,0.1721
22.1288,1.7100,0.1721,0.1721
22.1062,1.7100,0.1725,0.1725
22.0837,1.7100,0.1725,0.1725
22.0612,1.7100,0.1725,0.1725
22.0388,1.7100,0.1725,0.1725
22.0162,1.7100,0.1725,0.1725
21.9937,1.7100,0.1725,0.1725
21.9712,1.7100,0.1725,0.1725
21.9488,1.7100,0.1725,0.1725
21.9262,1.7100,0.1725,0.1725
21.9037,1.7100,0.1725,0.1725
21.8812,1.7100,0.1725,0.1725
21.8588,1.7100,0.1725,0.1725
21.8362,1.7100,0.1725,0.1725
21.8137,1.7100,0.1725,0.1725
21.7912,1.7100,0.1725,0.1725
21.7688,1.7100,0.1725,0.1725
21.7462,1.7100,0.1725,0.1725
21.7237,1.7100,0.1725,0.1725
21.7012,1.7100,0.1725,0.1725
21.6788,1.7100,0.1725,0.1725
21.6562,1.7100,0.1725,0.1725
21.6337,1.7100,0.1725,0.1725
21.6112,1.7100,0.1725,0.1725
21.5887,1.7100,0.1725,0.1725
21.5663,1.7100,0.1725,0.1725
21.5437,1.7100,0.1725,0.1725
21.5212,1.7100,0.1725,0.1725
21.4987,1.7100,0.1725,0.1725
21.4763,1.7100,0.1725,0.1725
21.4537,1.7100,0.1725,0.1725
21.4312,1.7100,0.1725,0.1725
21.4087,1.7100,0.1725,0.1725
21.3863,1.7100,0.1725,0.1725
21.3637,1.7100,0.1725,0.1725
21.3412,1.7100,0.1725,0.1725
21.3187,1.7100,0.1725,0.1725
21.2963,1.7100,0.1725,0.1725
21.2737,1.7100,0.1725,0.1725
21.2512,1.7100,0.1725,0.1725
21.2287,1.7100,0.1725,0.1725
21.2063,1.7100,0.1725,0.1725
21.1837,1.7100,0.1725,0.1725
21.1612,1.7100,0.1725,0.1725
21.1387,1.7100,0.1725,0.1725
21.1163,1.7100,0.1725,0.1725
21.0938,1.7100,0.1725,0.1725
21.0712,1.7100,0.1725,0.1725
21.0487,1.7100,0.1725,0.1725
21.0263,1.7100,0.1725,0.1725
21.0038,1.7100,0.1725,0.1725
20.9812,1.7100,0.1725,0.1725
20.9587,1.7100,0.1725,0.1725
20.9362,1.7100,0.1725,0.1725
20.9138,1.7100,0.1721,0.1721
20.8912,1.6987,0.1687,0.1687
20.8687,1.6987,0.1687,0.1687
20.8462,1.6987,0.1687,0.1687
20.8238,1.6987,0.1687,0.1687
20.8012,1.6987,0.1687,0.1687
20.7787,1.6987,0.1687,0.1687
20.7562,1.6987,0.1687,0.1687
20.7338,1.6987,0.1687,0.1687
20.7112,1.6987,0.1687,0.1687
20.6887,1.6987,0.1687,0.1687
20.6662,1.6987,0.1687,0.1687
20.6438,1.6987,0.1687,0.1687
20.6212,1.6987,0.1687,0.1687
20.5987,1.6987,0.1687,0.1687
20.5762,1.6987,0.1687,0.1687
20.5538,1.6987,0.1687,0.1687
20.5312,1.6987,0.1687,0.1687
20.5087,1.6987,0.1687,0.1687
20.4862,1.6987,0.1687,0.1687
20.4638,1.6987,0.1687,0.1687
20.4413,1.6987,0.1687,0.1687
20.4187,1.6987,0.1687,0.1687
20.3962,1.6987,0.1687,0.1687
20.3737,1.6987,0.1687,0.1687
20.3513,1.6987,0.1687,0.1687
20.3287,1.6987,0.1687,0.1687
20.3062,1.6987,0.1687,0.1687
20.2837,1.6987,0.1687,0.1687
20.2613,1.6987,0.1687,0.1687
20.2387,1.6987,0.1687,0.1687
20.2162,1.6987,0.1687,0.1687
20.1937,1.6987,0.1687,0.1687
20.1713,1.6987,0.1687,0.1687
20.1487,1.6987,0.1687,0.1687
20.1262,1.6987,0.1687,0.1687
20.1037,1.6987,0.1687,0.1687
20.0813,1.6987,0.1687,0.1687
20.0587,1.6987,0.1687,0.1687
20.0362,1.6987,0.1687,0.1687
20.0137,1.6987,0.1687,0.1687
19.9913,1.6987,0.1687,0.1687
19.9688,1.6987,0.1687,0.1687
19.9462,1.6987,0.1687,0.1687
19.9237,1.6987,0.1687,0.1687
19.9013,1.6987,0.1687,0.1687
19.8788,1.6987,0.1687,0.1687
19.8562,1.6987,0.1687,0.1687
19.8337,1.6987,0.1687,0.1687
19.8112,1.6987,0.1687,0.1687
19.7888,1.6987,0.1687,0.1687
19.7662,1.6987,0.1687,0.1687
19.7437,1.6987,0.1687,0.1687
19.7212,1.6987,0.1687,0.1687
19.6988,1.6987,0.1687,0.1687
19.6762,1.6987,0.1687,0.1687
19.6537,1.6987,0.1687,0.1687
19.6312,1.6987,0.1687,0.1687
19.6088,1.6987,0.1687,0.1687
19.5862,1.6987,0.1687,0.1687
19.5637,1.6987,0.1687,0.1687
19.5412,1.6987,0.1687,0.1687
19.5188,1.6987,0.1687,0.1687
19.4962,1.6987,0.1687,0.1687
19.4737,1.6987,0.1687,0.1687
19.4512,1.6987,0.1687,0.1687
19.4288,1.6987,0.1687,0.1687
19.4062,1.6987,0.1687,0.1687
19.3837,1.6987,0.1687,0.1687
19.3612,1.6987,0.1687,0.1687
19.3388,1.6987,0.1687,0.1687
19.3163,1.6987,0.1687,0.1687
19.2937,1.6987,0.1687,0.1687
19.2712,1.6987,0.1687,0.1687
19.2487,1.6987,0.1687,0.1687
19.2263,1.6987,0.1687,0.1687
19.2037,1.6987,0.1687,0.1687
19.1812,1.6987,0.1687,0.1687
19.1587,1.6987,0.1687,0.1687
19.1363,1.6987,0.1687,0.1687
19.1137,1.6987,0.1687,0.1687
19.0912,1.6987,0.1687,0.1687
19.0687,1.6987,0.1687,0.1687
19.0463,1.6987,0.1687,0.1687
19.0237,1.6987,0.1687,0.1687
19.0012,1.6987,0.1687,0.1687
18.9787,1.6987,0.1687,0.1687
18.9563,1.6987,0.1687,0.1687
18.9337,1.6987,0.1687,0.1687
18.9112,1.6987,0.1687,0.1687
18.8887,1.6987,0.1687,0.1687
18.8663,1.6987,0.1687,0.1687
18.8438,1.6987,0.1687,0.1687
18.8212,1.6987,0.1687,0.1687
18.7987,1.6987,0.1687,0.1687
18.7763,1.6987,0.1687,0.1687
18.7538,1.6987,0.1687,0.1687
18.7312,1.6987,0.1687,0.1687
18.7087,1.6987,0.1687,0.1687
18.6862,1.6987,0.1687,0.1687
18.6638,1.6987,0.1687,0.1687
18.6412,1.6987,0.1687,0.1687
18.6187,1.6987,0.1687,0.1687
18.5962,1.6987,0.1687,0.1687
18.5738,1.6987,0.1687,0.1687
18.5512,1.6987,0.1687,0.1687
18.5287,1.6987,0.1687,0.1687
18.5062,1.6987,0.1687,0.1687
18.4838,1.6987,0.1687,0.1687
18.4612,1.6987,0.1687,0.1687
18.4387,1.6987,0.1687,0.1687
18.4162,1.6987,0.1687,0.1687
18.3938,1.6987,0.1687,0.1687
18.3712,1.6987,0.1687,0.1687
18.3487,1.6987,0.1687,0.1687
18.3262,1.6987,0.1687,0.1687
18.3038,1.6987,0.1687,0.1687
18.2812,1.6987,0.1687,0.1687
18.2587,1.6987,0.1687,0.1687
18.2362,1.6987,0.1687,0.1687
18.2138,1.6875,0.1692,0.1692
18.1913,1.6875,0.1710,0.1710
18.1687,1.6875,0.1725,0.1725
18.1462,1.6875,0.1725,0.1725
18.1237,1.6875,0.1725,0.1725
18.1013,1.6875,0.1725,0.1725
18.0787,1.6875,0.1725,0.1725
18.0562,1.6875,0.1725,0.1725
18.0337,1.6875,0.1725,0.1725
18.0113,1.6875,0.1725,0.1725
17.9887,1.6875,0.1725,0.1725
17.9662,1.6875,0.1725,0.1725
17.9437,1.6875,0.1725,0.1725
17.9213,1.6875,0.1725,0.1725
17.8987,1.6875,0.1725,0.1725
17.8762,1.6875,0.1725,0.1725
17.8537,1.6875,0.1725,0.1725
17.8313,1.6875,0.1725,0.1725
17.8087,1.6875,0.1725,0.1725
17.7862,1.6875,0.1725,0.1725
17.7637,1.6875,0.1725,0.1725
17.7413,1.6875,0.1725,0.1725
17.7188,1.6875,0.1725,0.1725
17.6962,1.6875,0.1725,0.1725
17.6737,1.6875,0.1725,0.1725
17.6513,1.6875,0.1725,0.1725
17.6288,1.6875,0.1725,0.1725
17.6062,1.6875,0.1725,0.1725
17.5837,1.6875,0.1725,0.1725
17.5612,1.6875,0.1725,0.1725
17.5388,1.6875,0.1725,0.1725
17.5162,1.6875,0.1725,0.1725
17.4937,1.6875,0.1725,0.1725
17.4712,1.6875,0.1725,0.1725
17.4488,1.6875,0.1725,0.1725
17.4262,1.6875,0.1725,0.1725
17.4037,1.6875,0.1725,0.1725
17.3812,1.6875,0.1725,0.1725
17.3588,1.6875,0.1725,0.1725
17.3362,1.6875,0.1725,0.1725
17.3137,1.6875,0.1725,0.1725
17.2912,1.6875,0.1725,0.1725
17.2688,1.6875,0.1725,0.1725
17.2462,1.6875,0.1725,0.1725
17.2237,1.6763,0.1725,0.1725
17.2012,1.6763,0.1725,0.1725
17.1788,1.6763,0.1725,0.1725
17.1562,1.6763,0.1725,0.1725
17.1337,1.6763,0.1725,0.1725
17.1112,1.6763,0.1725,0.1725
17.0888,1.6763,0.1725,0.1725
17.0663,1.6763,0.1725,0.1725
17.0437,1.6763,0.1725,0.1725
17.0212,1.6763,0.1725,0.1725
16.9988,1.6763,0.1725,0.1725
16.9763,1.6763,0.1725,0.1725
16.9537,1.6763,0.1725,0.1725
16.9312,1.6763,0.1725,0.1725
16.9087,1.6763,0.1725,0.1725
16.8863,1.6763,0.1725,0.1725
16.8637,1.6763,0.1725,0.1725
16.8412,1.6763,0.1725,0.1725
16.8187,1.6763,0.1725,0.1725
16.7963,1.6763,0.1725,0.1725
16.7737,1.6763,0.1725,0.1725
16.7512,1.6763,0.1725,0.1725
16.7287,1.6763,0.1725,0.1725
16.7063,1.6763,0.1725,0.1725
16.6837,1.6763,0.1725,0.1725
16.6612,1.6763,0.1725,0.1725
16.6387,1.6763,0.1725,0.1725
16.6163,1.6763,0.1725,0.1725
16.5938,1.6763,0.1725,0.1725
16.5712,1.6763,0.1725,0.1725
16.5487,1.6650,0.1687,0.1687
16.5263,1.6650,0.1687,0.1687
16.5038,1.6650,0.1687,0.1687
16.4812,1.6650,0.1687,0.1687
16.4587,1.6650,0.1687,0.1687
16.4363,1.6650,0.1687,0.1687
16.4138,1.6650,0.1687,0.1687
16.3912,1.6650,0.1687,0.1687
16.3687,1.6650,0.1677,0.1677
16.3462,1.6650,0.1665,0.1665
16.3238,1.6650,0.1657,0.1657
16.3012,1.6650,0.1652,0.1652
16.2787,1.6650,0.1650,0.1650
16.2562,1.6650,0.1650,0.1650
16.2338,1.6650,0.1650,0.1650
16.2112,1.6650,0.1650,0.1650
16.1887,1.6650,0.1650,0.1650
16.1662,1.6650,0.1650,0.1650
16.1438,1.6650,0.1650,0.1650
16.1212,1.6650,0.1650,0.1650
16.0987,1.6650,0.1650,0.1650
16.0762,1.6650,0.1650,0.1650
16.0538,1.6650,0.1650,0.1650
16.0312,1.6650,0.1650,0.1650
16.0087,1.6650,0.1650,0.1650
15.9863,1.6650,0.1650,0.1650
15.9637,1.6650,0.1650,0.1650
15.9413,1.6650,0.1650,0.1650
15.9187,1.6650,0.1650,0.1650
15.8963,1.6650,0.1650,0.1650
15.8737,1.6650,0.1650,0.1650
15.8513,1.6650,0.1650,0.1650
15.8287,1.6650,0.1650,0.1650
15.8062,1.6650,0.1650,0.1650
15.7837,1.6650,0.1650,0.1650
15.7612,1.6650,0.1650,0.1650
15.7387,1.6650,0.1650,0.1650
15.7162,1.6650,0.1650,0.1650
15.6937,1.6650,0.1650,0.1650
15.6712,1.6650,0.1650,0.1650
15.6487,1.6650,0.1650,0.1650
15.6262,1.6650,0.1650,0.1650
15.6037,1.6650,0.1650,0.1650
15.5812,1.6650,0.1650,0.1650
15.5587,1.6650,0.1650,0.1650
15.5362,1.6650,0.1650,0.1650
15.5137,1.6650,0.1650,0.1650
15.4912,1.6650,0.1650,0.1650
15.4688,1.6650,0.1650,0.1650
15.4462,1.6650,0.1650,0.1650
15.4238,1.6650,0.1650,0.1650
15.4012,1.6650,0.1650,0.1650
15.3788,1.6650,0.1650,0.1650
15.3562,1.6650,0.1650,0.1650
15.3338,1.6650,0.1650,0.1650
15.3112,1.6537,0.1684,0.1684
15.2888,1.6537,0.1687,0.1687
15.2662,1.6537,0.1687,0.1687
15.2437,1.6537,0.1687,0.1687
15.2212,1.6537,0.1687,0.1687
15.1987,1.6537,0.1687,0.1687
15.1762,1.6537,0.1687,0.1687
15.1537,1.6537,0.1687,0.1687
15.1312,1.6537,0.1687,0.1687
15.1087,1.6537,0.1687,0.1687
15.0862,1.6537,0.1687,0.1687
15.0637,1.6537,0.1687,0.1687
15.0412,1.6537,0.1687,0.1687
15.0187,1.6537,0.1687,0.1687
14.9962,1.6425,0.1684,0.1684
14.9737,1.6425,0.1687,0.1687
14.9512,1.6425,0.1687,0.1687
14.9287,1.6425,0.1687,0.1687
14.9062,1.6425,0.1687,0.1687
14.8837,1.6425,0.1687,0.1687
14.8613,1.6425,0.1687,0.1687
14.8387,1.6425,0.1687,0.1687
14.8163,1.6425,0.1687,0.1687
14.7937,1.6425,0.1687,0.1687
14.7713,1.6425,0.1687,0.1687
14.7487,1.6425,0.1687,0.1687
14.7263,1.6425,0.1687,0.1687
14.7037,1.6425,0.1687,0.1687
14.6812,1.6425,0.1687,0.1687
14.6587,1.6425,0.1687,0.1687
