# x_m,y_m,w_tr_right_m,w_tr_left_m
16.5600,5.2313,0.1725,0.1725
16.5487,5.2313,0.1725,0.1725
16.5375,5.2313,0.1721,0.1721
16.5263,5.2200,0.1687,0.1687
16.5150,5.2200,0.1687,0.1687
16.5038,5.2200,0.1687,0.1687
16.4925,5.2200,0.1687,0.1687
16.4812,5.2200,0.1687,0.1687
16.4700,5.2200,0.1687,0.1687
16.4587,5.2200,0.1687,0.1687
16.4475,5.2200,0.1687,0.1687
16.4363,5.2200,0.1687,0.1687
16.4250,5.2200,0.1687,0.1687
16.4138,5.2200,0.1687,0.1687
16.4025,5.2200,0.1687,0.1687
16.3912,5.2200,0.1684,0.1684
16.3800,5.2200,0.1677,0.1677
16.3687,5.2200,0.1671,0.1671
16.3575,5.2200,0.1665,0.1665
16.3462,5.2200,0.1661,0.1661
16.3350,5.2200,0.1657,0.1657
16.3238,5.2200,0.1654,0.1654
16.3125,5.2200,0.1652,0.1652
16.3012,5.2200,0.1650,0.1650
16.2900,5.2200,0.1650,0.1650
16.2787,5.2200,0.1650,0.1650
16.2675,5.2200,0.1650,0.1650
16.2562,5.2200,0.1650,0.1650
16.2450,5.2200,0.1650,0.1650
16.2338,5.2200,0.1650,0.1650
16.2225,5.2200,0.1650,0.1650
16.2112,5.2200,0.1650,0.1650
16.2000,5.2200,0.1650,0.1650
16.1887,5.2088,0.1684,0.1684
16.1775,5.2088,0.1687,0.1687
16.1662,5.2088,0.1687,0.1687
16.1550,5.2088,0.1687,0.1687
16.1438,5.2088,0.1687,0.1687
16.1325,5.2088,0.1687,0.1687
16.1212,5.1975,0.1708,0.1708
16.1100,5.1975,0.1721,0.1721
16.0987,5.1975,0.1725,0.1725
16.0875,5.1863,0.1687,0.1687
16.0762,5.1863,0.1687,0.1687
16.0650,5.1863,0.1687,0.1687
16.0538,5.1863,0.1687,0.1687
16.0425,5.1863,0.1687,0.1687
16.0312,5.1863,0.1687,0.1687
16.0200,5.1863,0.1688,0.1688
16.0087,5.1863,0.1684,0.1684
15.9975,5.1863,0.1677,0.1677
15.9863,5.1863,0.1671,0.1671
15.9750,5.1863,0.1665,0.1665
15.9637,5.1863,0.1661,0.1661
15.9525,5.1863,0.1657,0.1657
15.9413,5.1863,0.1654,0.1654
15.9300,5.1863,0.1652,0.1652
15.9187,5.1863,0.1650,0.1650
15.9075,5.1863,0.1650,0.1650
15.8963,5.1863,0.1650,0.1650
15.8850,5.1863,0.1650,0.1650
15.8737,5.1863,0.1650,0.1650
15.8625,5.1863,0.1650,0.1650
15.8513,5.1863,0.1650,0.1650
15.8400,5.1863,0.1650,0.1650
15.8287,5.1863,0.1650,0.1650
15.8175,5.1863,0.1650,0.1650
15.8062,5.1863,0.1650,0.1650
15.7950,5.1863,0.1650,0.1650
15.7837,5.1863,0.1650,0.1650
15.7725,5.1863,0.1650,0.1650
15.7612,5.1863,0.1650,0.1650
15.7500,5.1863,0.1650,0.1650
15.7387,5.1863,0.1650,0.1650
15.7275,5.1863,0.1650,0.1650
15.7162,5.1863,0.1650,0.1650
15.7050,5.1863,0.1650,0.1650
15.6937,5.1863,0.1650,0.1650
15.6825,5.1863,0.1650,0.1650
15.6712,5.1750,0.1684,0.1684
15.6600,5.1750,0.1687,0.1687
15.6487,5.1750,0.1687,0.1687
15.6375,5.1750,0.1687,0.1687
15.6262,5.1750,0.1687,0.1687
15.6150,5.1750,0.1687,0.1687
15.6037,5.1637,0.1708,0.1708
15.5925,5.1637,0.1721,0.1721
15.5812,5.1637,0.1725,0.1725
15.5700,5.1637,0.1725,0.1725
15.5587,5.1637,0.1725,0.1725
15.5475,5.1637,0.1725,0.1725
15.5362,5.1637,0.1725,0.1725
15.5250,5.1525,0.1725,0.1725
15.5137,5.1525,0.1725,0.1725
15.5025,5.1525,0.1725,0.1725
15.4912,5.1525,0.1725,0.1725
15.4800,5.1412,0.1687,0.1687
15.4688,5.1412,0.1687,0.1687
15.4575,5.1412,0.1687,0.1687
15.4462,5.1412,0.1687,0.1687
15.4350,5.1412,0.1687,0.1687
15.4238,5.1412,0.1687,0.1687
15.4125,5.1412,0.1687,0.1687
15.4012,5.1412,0.1687,0.1687
15.3900,5.1412,0.1687,0.1687
15.3788,5.1412,0.1687,0.1687
15.3675,5.1412,0.1687,0.1687
15.3562,5.1412,0.1687,0.1687
15.3450,5.1412,0.1687,0.1687
15.3338,5.1412,0.1687,0.1687
15.3225,5.1412,0.1687,0.1687
15.3112,5.1412,0.1687,0.1687
15.3000,5.1412,0.1687,0.1687
15.2888,5.1412,0.1687,0.1687
15.2775,5.1412,0.1687,0.1687
15.2662,5.1412,0.1687,0.1687
15.2550,5.1412,0.1687,0.1687
15.2437,5.1412,0.1687,0.1687
15.2325,5.1412,0.1687,0.1687
15.2212,5.1412,0.1687,0.1687
15.2100,5.1412,0.1687,0.1687
15.1987,5.1412,0.1687,0.1687
15.1875,5.1412,0.1687,0.1687
15.1762,5.1412,0.1687,0.1687
15.1650,5.1412,0.1687,0.1687
15.1537,5.1412,0.1687,0.1687
15.1425,5.1412,0.1687,0.1687
15.1312,5.1412,0.1687,0.1687
15.1200,5.1300,0.1684,0.1684
15.1087,5.1300,0.1692,0.1692
15.0975,5.1300,0.1701,0.1701
15.0862,5.1300,0.1710,0.1710
15.0750,5.1300,0.1721,0.1721
15.0637,5.1300,0.1725,0.1725
15.0525,5.1300,0.1721,0.1721
15.0412,5.1187,0.1721,0.1721
15.0300,5.1187,0.1725,0.1725
15.0187,5.1187,0.1725,0.1725
15.0075,5.1187,0.1725,0.1725
14.9962,5.1187,0.1725,0.1725
14.9850,5.1187,0.1725,0.1725
14.9737,5.1187,0.1725,0.1725
14.9625,5.1187,0.1725,0.1725
14.9512,5.1075,0.1687,0.1687
14.9400,5.1075,0.1687,0.1687
14.9287,5.1075,0.1687,0.1687
14.9175,5.1075,0.1687,0.1687
14.9062,5.1075,0.1687,0.1687
14.8950,5.1075,0.1687,0.1687
14.8837,5.1075,0.1687,0.1687
14.8725,5.1075,0.1687,0.1687
14.8613,5.1075,0.1684,0.1684
14.8500,5.1075,0.1677,0.1677
14.8387,5.1075,0.1671,0.1671
14.8275,5.1075,0.1665,0.1665
14.8163,5.1075,0.1661,0.1661
14.8050,5.1075,0.1657,0.1657
14.7937,5.1075,0.1654,0.1654
14.7825,5.1075,0.1652,0.1652
14.7713,5.1075,0.1650,0.1650
14.7600,5.1075,0.1650,0.1650
14.7487,5.1075,0.1650,0.1650
14.7375,5.1075,0.1650,0.1650
14.7263,5.1075,0.1650,0.1650
14.7150,5.1075,0.1650,0.1650
14.7037,5.1075,0.1650,0.1650
14.6925,5.1075,0.1650,0.1650
14.6812,5.1075,0.1650,0.1650
14.6700,5.1075,0.1650,0.1650
14.6587,5.1075,0.1650,0.1650
14.6475,5.1075,0.1650,0.1650
14.6362,5.1075,0.1650,0.1650
14.6250,5.1075,0.1650,0.1650
14.6137,5.1075,0.1650,0.1650
14.6025,5.1075,0.1650,0.1650
14.5912,5.1075,0.1650,0.1650
14.5800,5.1075,0.1650,0.1650
14.5687,5.0962,0.1684,0.1684
14.5575,5.0962,0.1687,0.1687
14.5462,5.0962,0.1687,0.1687
14.5350,5.0962,0.1687,0.1687
14.5237,5.0962,0.1687,0.1687
14.5125,5.0962,0.1687,0.1687
14.5012,5.0850,0.1708,0.1708
14.4900,5.0850,0.1721,0.1721
14.4787,5.0850,0.1725,0.1725
14.4675,5.0850,0.1725,0.1725
14.4562,5.0737,0.1698,0.1698
14.4450,5.0737,0.1702,0.1702
14.4337,5.0737,0.1708,0.1708
14.4225,5.0737,0.1695,0.1695
14.4112,5.0625,0.1684,0.1684
14.4000,5.0625,0.1687,0.1687
14.3887,5.0625,0.1685,0.1685
14.3775,5.0625,0.1672,0.1672
14.3662,5.0512,0.1650,0.1650
14.3550,5.0512,0.1650,0.1650
14.3438,5.0512,0.1650,0.1650
14.3325,5.0512,0.1650,0.1650
14.3212,5.0512,0.1650,0.1650
14.3100,5.0512,0.1647,0.1647
14.2988,5.0512,0.1640,0.1640
14.2875,5.0512,0.1634,0.1634
14.2762,5.0512,0.1628,0.1628
14.2650,5.0512,0.1623,0.1623
14.2538,5.0512,0.1619,0.1619
14.2425,5.0512,0.1616,0.1616
14.2312,5.0512,0.1614,0.1614
14.2200,5.0512,0.1613,0.1613
14.2088,5.0512,0.1613,0.1613
14.1975,5.0512,0.1613,0.1613
14.1862,5.0512,0.1613,0.1613
14.1750,5.0512,0.1613,0.1613
14.1638,5.0512,0.1613,0.1613
14.1525,5.0512,0.1613,0.1613
14.1412,5.0512,0.1613,0.1613
14.1300,5.0512,0.1613,0.1613
14.1188,5.0512,0.1613,0.1613
14.1075,5.0512,0.1613,0.1613
14.0962,5.0400,0.1647,0.1647
14.0850,5.0400,0.1650,0.1650
14.0737,5.0400,0.1650,0.1650
14.0625,5.0400,0.1650,0.1650
14.0512,5.0400,0.1650,0.1650
14.0400,5.0400,0.1650,0.1650
14.0287,5.0400,0.1650,0.1650
14.0175,5.0400,0.1650,0.1650
14.0062,5.0400,0.1650,0.1650
13.9950,5.0400,0.1650,0.1650
13.9837,5.0287,0.1684,0.1684
13.9725,5.0287,0.1687,0.1687
13.9612,5.0287,0.1687,0.1687
13.9500,5.0287,0.1687,0.1687
13.9387,5.0287,0.1687,0.1687
13.9275,5.0287,0.1687,0.1687
13.9162,5.0287,0.1687,0.1687
13.9050,5.0287,0.1687,0.1687
13.8937,5.0287,0.1687,0.1687
13.8825,5.0287,0.1687,0.1687
13.8712,5.0287,0.1687,0.1687
13.8600,5.0287,0.1687,0.1687
13.8487,5.0287,0.1687,0.1687
13.8375,5.0287,0.1687,0.1687
13.8262,5.0287,0.1687,0.1687
13.8150,5.0287,0.1687,0.1687
13.8037,5.0287,0.1687,0.1687
13.7925,5.0287,0.1687,0.1687
13.7812,5.0287,0.1687,0.1687
13.7700,5.0287,0.1687,0.1687
13.7587,5.0287,0.1687,0.1687
13.7475,5.0287,0.1687,0.1687
13.7363,5.0287,0.1687,0.1687
13.7250,5.0287,0.1687,0.1687
13.7137,5.0287,0.1687,0.1687
13.7025,5.0287,0.1687,0.1687
13.6913,5.0287,0.1687,0.1687
13.6800,5.0287,0.1687,0.1687
13.6687,5.0287,0.1687,0.1687
13.6575,5.0287,0.1687,0.1687
13.6463,5.0287,0.1687,0.1687
13.6350,5.0287,0.1687,0.1687
13.6237,5.0287,0.1687,0.1687
13.6125,5.0287,0.1687,0.1687
13.6013,5.0287,0.1687,0.1687
13.5900,5.0287,0.1687,0.1687
13.5787,5.0287,0.1684,0.1684
13.5675,5.0287,0.1677,0.1677
13.5563,5.0287,0.1671,0.1671
13.5450,5.0175,0.1684,0.1684
13.5337,5.0175,0.1692,0.1692
13.5225,5.0175,0.1694,0.1694
13.5112,5.0175,0.1691,0.1691
13.5000,5.0175,0.1689,0.1689
13.4887,5.0175,0.1688,0.1688
13.4775,5.0062,0.1708,0.1708
13.4662,5.0062,0.1721,0.1721
13.4550,5.0062,0.1725,0.1725
13.4437,5.0062,0.1725,0.1725
13.4325,5.0062,0.1725,0.1725
13.4212,5.0062,0.1725,0.1725
13.4100,4.9950,0.1687,0.1687
13.3987,4.9950,0.1687,0.1687
13.3875,4.9950,0.1687,0.1687
13.3762,4.9950,0.1687,0.1687
13.3650,4.9950,0.1687,0.1687
13.3537,4.9950,0.1687,0.1687
13.3425,4.9950,0.1687,0.1687
13.3312,4.9950,0.1687,0.1687
13.3200,4.9950,0.1684,0.1684
13.3087,4.9950,0.1677,0.1677
13.2975,4.9950,0.1671,0.1671
13.2862,4.9950,0.1665,0.1665
13.2750,4.9950,0.1661,0.1661
13.2637,4.9950,0.1657,0.1657
13.2525,4.9950,0.1654,0.1654
13.2412,4.9950,0.1652,0.1652
13.2300,4.9950,0.1650,0.1650
13.2188,4.9950,0.1650,0.1650
13.2075,4.9950,0.1650,0.1650
13.1962,4.9950,0.1650,0.1650
13.1850,4.9950,0.1650,0.1650
13.1738,4.9950,0.1650,0.1650
13.1625,4.9950,0.1650,0.1650
13.1512,4.9950,0.1650,0.1650
13.1400,4.9950,0.1650,0.1650
13.1288,4.9950,0.1650,0.1650
13.1175,4.9950,0.1650,0.1650
13.1062,4.9950,0.1650,0.1650
13.0950,4.9837,0.1684,0.1684
13.0838,4.9837,0.1687,0.1687
13.0725,4.9837,0.1687,0.1687
13.0612,4.9837,0.1687,0.1687
13.0500,4.9837,0.1687,0.1687
13.0388,4.9837,0.1687,0.1687
13.0275,4.9725,0.1708,0.1708
13.0162,4.9725,0.1708,0.1708
13.0050,4.9725,0.1696,0.1696
12.9938,4.9612,0.1708,0.1708
12.9825,4.9612,0.1710,0.1710
12.9712,4.9612,0.1701,0.1701
12.9600,4.9500,0.1687,0.1687
12.9487,4.9500,0.1687,0.1687
12.9375,4.9500,0.1687,0.1687
12.9262,4.9500,0.1687,0.1687
12.9150,4.9500,0.1687,0.1687
12.9037,4.9500,0.1687,0.1687
12.8925,4.9500,0.1687,0.1687
12.8812,4.9500,0.1687,0.1687
12.8700,4.9500,0.1688,0.1688
12.8587,4.9500,0.1688,0.1688
12.8475,4.9500,0.1679,0.1679
12.8362,4.9387,0.1657,0.1657
12.8250,4.9387,0.1661,0.1661
12.8137,4.9387,0.1665,0.1665
12.8025,4.9387,0.1660,0.1660
12.7912,4.9387,0.1649,0.1649
12.7800,4.9275,0.1647,0.1647
12.7687,4.9275,0.1656,0.1656
12.7575,4.9275,0.1656,0.1656
12.7462,4.9275,0.1647,0.1647
12.7350,4.9275,0.1640,0.1640
12.7237,4.9275,0.1634,0.1634
12.7125,4.9162,0.1665,0.1665
12.7012,4.9162,0.1661,0.1661
12.6900,4.9162,0.1657,0.1657
12.6787,4.9050,0.1679,0.1679
12.6675,4.9050,0.1661,0.1661
12.6562,4.8937,0.1677,0.1677
12.6450,4.8825,0.1661,0.1661
12.6337,4.8825,0.1676,0.1676
12.6225,4.8825,0.1652,0.1652
12.6113,4.8712,0.1658,0.1658
12.6000,4.8712,0.1635,0.1635
12.5887,4.8600,0.1644,0.1644
12.5775,4.8487,0.1654,0.1654
12.5663,4.8487,0.1634,0.1634
12.5550,4.8375,0.1647,0.1647
12.5437,4.8262,0.1654,0.1654
12.5325,4.8150,0.1644,0.1644
12.5213,4.8150,0.1661,0.1661
12.5100,4.8037,0.1658,0.1658
12.4987,4.7925,0.1652,0.1652
12.4875,4.7925,0.1675,0.1675
12.4763,4.7812,0.1665,0.1665
12.4650,4.7700,0.1658,0.1658
12.4537,4.7588,0.1652,0.1652
12.4425,4.7475,0.1647,0.1647
12.4313,4.7363,0.1645,0.1645
12.4200,4.7363,0.1671,0.1671
12.4087,4.7250,0.1671,0.1671
12.3975,4.7138,0.1671,0.1671
12.3863,4.7025,0.1672,0.1672
12.3750,4.6913,0.1671,0.1671
12.3637,4.6800,0.1671,0.1671
12.3637,4.6688,0.1644,0.1644
12.3525,4.6575,0.1644,0.1644
12.3412,4.6463,0.1644,0.1644
12.3300,4.6350,0.1645,0.1645
12.3300,4.6238,0.1619,0.1619
12.3187,4.6125,0.1623,0.1623
12.3075,4.6012,0.1628,0.1628
12.2962,4.5900,0.1635,0.1635
12.2850,4.5787,0.1644,0.1644
12.2737,4.5675,0.1644,0.1644
12.2625,4.5562,0.1644,0.1644
12.2625,4.5450,0.1618,0.1618
12.2512,4.5337,0.1619,0.1619
12.2400,4.5225,0.1623,0.1623
12.2400,4.5112,0.1599,0.1599
12.2287,4.5000,0.1605,0.1605
12.2175,4.4887,0.1613,0.1613
12.2062,4.4775,0.1622,0.1622
12.2062,4.4662,0.1602,0.1602
12.1950,4.4550,0.1614,0.1614
12.1837,4.4437,0.1628,0.1628
12.1837,4.4325,0.1610,0.1610
12.1725,4.4212,0.1627,0.1627
12.1725,4.4100,0.1611,0.1611
12.1612,4.3987,0.1627,0.1627
12.1612,4.3875,0.1616,0.1616
12.1500,4.3762,0.1627,0.1627
12.1500,4.3650,0.1625,0.1625
12.1387,4.3537,0.1625,0.1625
12.1387,4.3425,0.1637,0.1637
12.1387,4.3312,0.1628,0.1628
12.1387,4.3200,0.1619,0.1619
12.1275,4.3087,0.1645,0.1645
12.1275,4.2975,0.1630,0.1630
12.1162,4.2862,0.1628,0.1628
12.1162,4.2750,0.1637,0.1637
12.1162,4.2637,0.1625,0.1625
12.1050,4.2525,0.1625,0.1625
12.1050,4.2412,0.1637,0.1637
12.1050,4.2300,0.1628,0.1628
12.1050,4.2188,0.1619,0.1619
12.1050,4.2075,0.1611,0.1611
12.0938,4.1963,0.1640,0.1640
12.0938,4.1850,0.1634,0.1634
12.0938,4.1738,0.1628,0.1628
12.0938,4.1625,0.1623,0.1623
12.0938,4.1513,0.1619,0.1619
12.0938,4.1400,0.1616,0.1616
12.0938,4.1288,0.1614,0.1614
12.0825,4.1175,0.1640,0.1640
12.0825,4.1063,0.1647,0.1647
12.0825,4.0950,0.1640,0.1640
12.0825,4.0838,0.1634,0.1634
12.0825,4.0725,0.1628,0.1628
12.0825,4.0613,0.1623,0.1623
12.0712,4.0500,0.1657,0.1657
12.0712,4.0388,0.1654,0.1654
12.0712,4.0275,0.1652,0.1652
12.0712,4.0162,0.1650,0.1650
12.0712,4.0050,0.1650,0.1650
12.0712,3.9937,0.1650,0.1650
12.0712,3.9825,0.1650,0.1650
12.0712,3.9712,0.1650,0.1650
12.0712,3.9600,0.1650,0.1650
12.0712,3.9487,0.1650,0.1650
12.0712,3.9375,0.1650,0.1650
12.0712,3.9263,0.1650,0.1650
12.0712,3.9150,0.1650,0.1650
12.0712,3.9038,0.1650,0.1650
12.0712,3.8925,0.1650,0.1650
12.0712,3.8812,0.1650,0.1650
12.0712,3.8700,0.1650,0.1650
12.0712,3.8587,0.1650,0.1650
12.0712,3.8475,0.1650,0.1650
12.0712,3.8362,0.1650,0.1650
12.0712,3.8250,0.1650,0.1650
12.0712,3.8137,0.1650,0.1650
12.0825,3.8025,0.1614,0.1614
12.0825,3.7912,0.1616,0.1616
12.0825,3.7800,0.1619,0.1619
12.0825,3.7687,0.1623,0.1623
12.0825,3.7575,0.1628,0.1628
12.0825,3.7462,0.1634,0.1634
12.0938,3.7350,0.1603,0.1603
12.0938,3.7237,0.1611,0.1611
12.0938,3.7125,0.1613,0.1613
12.0938,3.7012,0.1614,0.1614
12.0938,3.6900,0.1616,0.1616
12.0938,3.6787,0.1619,0.1619
12.0938,3.6675,0.1616,0.1616
12.1050,3.6562,0.1591,0.1591
12.1050,3.6450,0.1597,0.1597
12.1050,3.6338,0.1603,0.1603
12.1162,3.6225,0.1574,0.1574
12.1162,3.6113,0.1583,0.1583
12.1162,3.6000,0.1592,0.1592
12.1162,3.5887,0.1602,0.1602
12.1275,3.5775,0.1577,0.1577
12.1275,3.5662,0.1589,0.1589
12.1275,3.5550,0.1602,0.1602
12.1387,3.5437,0.1581,0.1581
12.1387,3.5325,0.1595,0.1595
12.1500,3.5212,0.1577,0.1577
12.1500,3.5100,0.1593,0.1593
12.1500,3.4987,0.1610,0.1610
12.1500,3.4875,0.1611,0.1611
12.1612,3.4762,0.1614,0.1614
12.1725,3.4650,0.1602,0.1602
12.1837,3.4537,0.1591,0.1591
12.1837,3.4425,0.1613,0.1613
12.1837,3.4312,0.1635,0.1635
12.1950,3.4200,0.1628,0.1628
12.1950,3.4087,0.1644,0.1644
12.2062,3.3975,0.1627,0.1627
12.2175,3.3862,0.1610,0.1610
12.2175,3.3750,0.1618,0.1618
12.2287,3.3638,0.1614,0.1614
12.2287,3.3525,0.1595,0.1595
12.2400,3.3413,0.1599,0.1599
12.2512,3.3300,0.1605,0.1605
12.2625,3.3188,0.1605,0.1605
12.2737,3.3075,0.1599,0.1599
12.2850,3.2962,0.1595,0.1595
12.2962,3.2850,0.1592,0.1592
12.3075,3.2737,0.1591,0.1591
12.3187,3.2625,0.1591,0.1591
12.3300,3.2512,0.1592,0.1592
12.3412,3.2400,0.1595,0.1595
12.3412,3.2287,0.1623,0.1623
12.3525,3.2175,0.1628,0.1628
12.3637,3.2062,0.1635,0.1635
12.3750,3.2062,0.1613,0.1613
12.3863,3.1950,0.1622,0.1622
12.3975,3.1837,0.1634,0.1634
12.4087,3.1725,0.1647,0.1647
12.4200,3.1725,0.1628,0.1628
12.4313,3.1612,0.1644,0.1644
12.4425,3.1500,0.1644,0.1644
12.4537,3.1387,0.1635,0.1635
12.4650,3.1275,0.1628,0.1628
12.4763,3.1275,0.1645,0.1645
12.4875,3.1162,0.1647,0.1647
12.4987,3.1162,0.1623,0.1623
12.5100,3.1050,0.1628,0.1628
12.5213,3.0938,0.1635,0.1635
12.5325,3.0938,0.1613,0.1613
12.5437,3.0825,0.1622,0.1622
12.5550,3.0713,0.1634,0.1634
12.5663,3.0600,0.1647,0.1647
12.5775,3.0600,0.1628,0.1628
12.5887,3.0488,0.1644,0.1644
12.6000,3.0375,0.1619,0.1619
12.6113,3.0375,0.1628,0.1628
12.6225,3.0375,0.1630,0.1630
12.6337,3.0263,0.1613,0.1613
12.6450,3.0263,0.1625,0.1625
12.6562,3.0263,0.1625,0.1625
12.6675,3.0150,0.1616,0.1616
12.6787,3.0150,0.1630,0.1630
12.6900,3.0150,0.1628,0.1628
12.7012,3.0150,0.1619,0.1619
12.7125,3.0150,0.1611,0.1611
12.7237,3.0037,0.1640,0.1640
12.7350,3.0037,0.1634,0.1634
12.7462,2.9925,0.1661,0.1661
12.7575,2.9925,0.1661,0.1661
12.7687,2.9925,0.1657,0.1657
12.7800,2.9925,0.1654,0.1654
12.7912,2.9925,0.1652,0.1652
12.8025,2.9925,0.1650,0.1650
12.8137,2.9812,0.1665,0.1665
12.8250,2.9812,0.1671,0.1671
12.8362,2.9812,0.1674,0.1674
12.8475,2.9812,0.1664,0.1664
12.8587,2.9812,0.1656,0.1656
12.8700,2.9812,0.1647,0.1647
12.8812,2.9700,0.1674,0.1674
12.8925,2.9700,0.1671,0.1671
12.9037,2.9700,0.1665,0.1665
12.9150,2.9700,0.1661,0.1661
12.9262,2.9700,0.1657,0.1657
12.9375,2.9700,0.1654,0.1654
12.9487,2.9587,0.1689,0.1689
12.9600,2.9587,0.1688,0.1688
12.9712,2.9475,0.1687,0.1687
12.9825,2.9475,0.1687,0.1687
12.9938,2.9475,0.1687,0.1687
13.0050,2.9475,0.1687,0.1687
13.0162,2.9475,0.1687,0.1687
13.0275,2.9475,0.1687,0.1687
13.0388,2.9475,0.1687,0.1687
13.0500,2.9475,0.1687,0.1687
13.0612,2.9475,0.1687,0.1687
13.0725,2.9475,0.1687,0.1687
13.0838,2.9475,0.1687,0.1687
13.0950,2.9475,0.1687,0.1687
13.1062,2.9475,0.1687,0.1687
13.1175,2.9475,0.1687,0.1687
13.1288,2.9475,0.1687,0.1687
13.1400,2.9475,0.1687,0.1687
13.1512,2.9475,0.1687,0.1687
13.1625,2.9475,0.1687,0.1687
13.1738,2.9475,0.1687,0.1687
13.1850,2.9475,0.1687,0.1687
13.1962,2.9475,0.1687,0.1687
13.2075,2.9475,0.1687,0.1687
13.2188,2.9475,0.1687,0.1687
13.2300,2.9475,0.1687,0.1687
13.2412,2.9475,0.1687,0.1687
13.2525,2.9475,0.1687,0.1687
13.2637,2.9475,0.1687,0.1687
13.2750,2.9475,0.1687,0.1687
13.2862,2.9475,0.1687,0.1687
13.2975,2.9475,0.1687,0.1687
13.3087,2.9475,0.1687,0.1687
13.3200,2.9475,0.1687,0.1687
13.3312,2.9475,0.1687,0.1687
13.3425,2.9475,0.1687,0.1687
13.3537,2.9475,0.1687,0.1687
13.3650,2.9475,0.1687,0.1687
13.3762,2.9475,0.1687,0.1687
13.3875,2.9475,0.1687,0.1687
13.3987,2.9475,0.1687,0.1687
13.4100,2.9475,0.1687,0.1687
13.4212,2.9475,0.1687,0.1687
13.4325,2.9475,0.1687,0.1687
13.4437,2.9475,0.1687,0.1687
13.4550,2.9475,0.1687,0.1687
13.4662,2.9475,0.1687,0.1687
13.4775,2.9475,0.1687,0.1687
13.4887,2.9587,0.1721,0.1721
13.5000,2.9587,0.1725,0.1725
13.5112,2.9587,0.1725,0.1725
13.5225,2.9587,0.1725,0.1725
13.5337,2.9587,0.1725,0.1725
13.5450,2.9587,0.1725,0.1725
13.5563,2.9587,0.1725,0.1725
13.5675,2.9587,0.1725,0.1725
13.5787,2.9587,0.1725,0.1725
13.5900,2.9587,0.1725,0.1725
13.6013,2.9700,0.1725,0.1725
13.6125,2.9700,0.1725,0.1725
13.6237,2.9700,0.1725,0.1725
13.6350,2.9700,0.1725,0.1725
13.6463,2.9700,0.1725,0.1725
13.6575,2.9700,0.1725,0.1725
13.6687,2.9700,0.1725,0.1725
13.6800,2.9700,0.1725,0.1725
13.6913,2.9700,0.1725,0.1725
13.7025,2.9700,0.1725,0.1725
13.7137,2.9700,0.1725,0.1725
13.7250,2.9700,0.1725,0.1725
13.7363,2.9700,0.1725,0.1725
13.7475,2.9700,0.1725,0.1725
13.7587,2.9700,0.1725,0.1725
13.7700,2.9700,0.1725,0.1725
13.7812,2.9700,0.1725,0.1725
13.7925,2.9700,0.1725,0.1725
13.8037,2.9700,0.1725,0.1725
13.8150,2.9700,0.1725,0.1725
13.8262,2.9700,0.1725,0.1725
13.8375,2.9700,0.1725,0.1725
13.8487,2.9700,0.1725,0.1725
13.8600,2.9700,0.1725,0.1725
13.8712,2.9700,0.1725,0.1725
13.8825,2.9700,0.1725,0.1725
13.8937,2.9700,0.1725,0.1725
13.9050,2.9700,0.1725,0.1725
13.9162,2.9700,0.1725,0.1725
13.9275,2.9700,0.1725,0.1725
13.9387,2.9700,0.1725,0.1725
13.9500,2.9700,0.1725,0.1725
13.9612,2.9700,0.1725,0.1725
13.9725,2.9700,0.1725,0.1725
13.9837,2.9700,0.1725,0.1725
13.9950,2.9700,0.1725,0.1725
14.0062,2.9700,0.1725,0.1725
14.0175,2.9700,0.1725,0.1725
14.0287,2.9700,0.1725,0.1725
14.0400,2.9700,0.1725,0.1725
14.0512,2.9700,0.1725,0.1725
14.0625,2.9700,0.1725,0.1725
14.0737,2.9700,0.1725,0.1725
14.0850,2.9700,0.1725,0.1725
14.0962,2.9700,0.1725,0.1725
14.1075,2.9700,0.1725,0.1725
14.1188,2.9700,0.1725,0.1725
14.1300,2.9700,0.1725,0.1725
14.1412,2.9700,0.1725,0.1725
14.1525,2.9700,0.1725,0.1725
14.1638,2.9700,0.1725,0.1725
14.1750,2.9700,0.1725,0.1725
14.1862,2.9700,0.1725,0.1725
14.1975,2.9700,0.1725,0.1725
14.2088,2.9700,0.1725,0.1725
14.2200,2.9700,0.1725,0.1725
14.2312,2.9700,0.1725,0.1725
14.2425,2.9700,0.1725,0.1725
14.2538,2.9700,0.1725,0.1725
14.2650,2.9700,0.1725,0.1725
14.2762,2.9700,0.1725,0.1725
14.2875,2.9700,0.1725,0.1725
14.2988,2.9700,0.1725,0.1725
14.3100,2.9700,0.1725,0.1725
14.3212,2.9700,0.1725,0.1725
14.3325,2.9700,0.1725,0.1725
14.3438,2.9700,0.1725,0.1725
14.3550,2.9700,0.1721,0.1721
14.3662,2.9700,0.1710,0.1710
14.3775,2.9700,0.1701,0.1701
14.3887,2.9700,0.1692,0.1692
14.4000,2.9700,0.1684,0.1684
14.4112,2.9812,0.1687,0.1687
14.4225,2.9812,0.1687,0.1687
14.4337,2.9812,0.1687,0.1687
14.4450,2.9812,0.1687,0.1687
14.4562,2.9812,0.1687,0.1687
14.4675,2.9812,0.1687,0.1687
14.4787,2.9812,0.1687,0.1687
14.4900,2.9812,0.1687,0.1687
14.5012,2.9812,0.1687,0.1687
14.5125,2.9812,0.1687,0.1687
14.5237,2.9812,0.1687,0.1687
14.5350,2.9812,0.1687,0.1687
